,Rk,Player,Type,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,PlayerID,Name
446,227,Kyle Lowry\lowryky01,Projected,0.002824074074074074,0.006481481481481481,0.0014351851851851852,0.0036574074074074074,0.0017592592592592592,0.0020833333333333333,0.0004166666666666667,0.0025925925925925925,0.0032407407407407406,0.0006018518518518519,0.0001388888888888889,0.00125,0.0012962962962962963,0.008842592592592593,0.434,0.397,0.831,lowryky01,Kyle Lowry
448,228,Timothé Luwawu-Cabarrot\luwawti01,Projected,0.002175925925925926,0.00537037037037037,0.000925925925925926,0.0027314814814814814,0.0012037037037037038,0.0014351851851851852,0.0003703703703703704,0.001898148148148148,0.0011574074074074073,0.0003703703703703704,0.0001388888888888889,0.0008796296296296296,0.0019444444444444446,0.006435185185185185,0.404,0.339,0.823,luwawti01,Timothé Luwawu-Cabarrot
450,229,Tyler Lydon\lydonty01,Projected,0.002777777777777778,0.00587962962962963,0.0007407407407407408,0.0019444444444444446,0.0011574074074074073,0.0014814814814814816,0.0006944444444444445,0.0030555555555555553,0.0016203703703703703,0.0005555555555555556,0.00032407407407407406,0.0009722222222222223,0.0013425925925925925,0.007407407407407408,0.472,0.373,0.775,lydonty01,Tyler Lydon
452,230,Trey Lyles\lylestr01,Projected,0.002916666666666667,0.006342592592592592,0.000925925925925926,0.0025462962962962965,0.0010648148148148147,0.0014814814814814816,0.0006944444444444445,0.003888888888888889,0.0010648148148148147,0.0003703703703703704,0.0003703703703703704,0.000787037037037037,0.0013425925925925925,0.00787037037037037,0.463,0.372,0.721,lylestr01,Trey Lyles
454,231,Shelvin Mack\macksh01,Projected,0.0023148148148148147,0.005277777777777778,0.0005555555555555556,0.001712962962962963,0.0008333333333333334,0.0011574074074074073,0.00032407407407407406,0.0020370370370370373,0.0028703703703703703,0.0006018518518518519,9.25925925925926e-05,0.0011574074074074073,0.0012037037037037038,0.0060185185185185185,0.437,0.334,0.713,macksh01,Shelvin Mack
456,232,Josh Magette\magetjo01,Projected,0.001851851851851852,0.004583333333333333,0.0006481481481481481,0.001851851851851852,0.0008333333333333334,0.0010185185185185186,0.0003703703703703704,0.0021296296296296293,0.0031944444444444446,0.0006018518518518519,0.0001851851851851852,0.0008333333333333334,0.0012962962962962963,0.005185185185185185,0.401,0.362,0.848,magetjo01,Josh Magette
457,233,Thon Maker\makerth01,Projected,0.0020370370370370373,0.004583333333333333,0.0005092592592592593,0.001574074074074074,0.000925925925925926,0.0013425925925925925,0.0010185185185185186,0.0031944444444444446,0.0007407407407407408,0.0005092592592592593,0.0006944444444444445,0.0006018518518518519,0.0020833333333333333,0.00550925925925926,0.44,0.337,0.71,makerth01,Thon Maker
459,234,Boban Marjanović\marjabo01,Projected,0.003611111111111111,0.006851851851851852,0.0001388888888888889,0.0004166666666666667,0.0028703703703703703,0.003611111111111111,0.0020370370370370373,0.0061111111111111106,0.0010185185185185186,0.000462962962962963,0.0005555555555555556,0.00125,0.0019444444444444446,0.010231481481481482,0.526,0.356,0.789,marjabo01,Boban Marjanović
461,235,Lauri Markkanen\markkla01,Projected,0.003148148148148148,0.006990740740740741,0.0012037037037037038,0.0031944444444444446,0.0012037037037037038,0.001388888888888889,0.0006944444444444445,0.004212962962962963,0.0007407407407407408,0.00032407407407407406,0.00032407407407407406,0.0006944444444444445,0.0008796296296296296,0.008657407407407407,0.449,0.375,0.845,markkla01,Lauri Markkanen
463,236,Jarell Martin\martija01,Projected,0.0022222222222222222,0.005,0.0003703703703703704,0.0010185185185185186,0.0010185185185185186,0.0012962962962962963,0.0010185185185185186,0.003472222222222222,0.0007407407407407408,0.0004166666666666667,0.000462962962962963,0.0008333333333333334,0.0021296296296296293,0.005833333333333334,0.448,0.357,0.775,martija01,Jarell Martin
465,237,Frank Mason III\masonfr01,Projected,0.0025,0.006342592592592592,0.0005555555555555556,0.0015277777777777776,0.001574074074074074,0.001898148148148148,0.0005555555555555556,0.002361111111111111,0.0024074074074074076,0.0005555555555555556,0.0001851851851851852,0.0010648148148148147,0.0012037037037037038,0.007175925925925926,0.398,0.369,0.816,masonfr01,Frank Mason III
467,238,Wesley Matthews\matthwe02,Projected,0.0022222222222222222,0.005555555555555556,0.0011574074074074073,0.003148148148148148,0.000787037037037037,0.0009722222222222223,0.0001851851851851852,0.0016666666666666668,0.0012962962962962963,0.0005555555555555556,0.0001388888888888889,0.0006481481481481481,0.0011111111111111111,0.006342592592592592,0.398,0.368,0.817,matthwe02,Wesley Matthews
469,239,Luc Mbah a Moute\mbahalu01,Projected,0.0017592592592592592,0.003703703703703704,0.0005555555555555556,0.0014814814814814816,0.0006481481481481481,0.0009722222222222223,0.0003703703703703704,0.0019444444444444446,0.0005555555555555556,0.0007407407407407408,0.0002777777777777778,0.0006481481481481481,0.0011111111111111111,0.004722222222222222,0.481,0.365,0.678,mbahalu01,Luc Mbah a Moute
471,240,Patrick McCaw\mccawpa01,Projected,0.0017592592592592592,0.004074074074074075,0.000462962962962963,0.0016203703703703703,0.0005555555555555556,0.0006944444444444445,0.00032407407407407406,0.0016666666666666668,0.001388888888888889,0.0006481481481481481,0.0002314814814814815,0.0006944444444444445,0.0011111111111111111,0.004537037037037037,0.433,0.297,0.777,mccawpa01,Patrick McCaw
473,241,CJ McCollum\mccolcj01,Projected,0.003888888888888889,0.008472222222222223,0.0010648148148148147,0.002685185185185185,0.0012962962962962963,0.0015277777777777776,0.00032407407407407406,0.0018055555555555555,0.0016666666666666668,0.000462962962962963,0.0002314814814814815,0.000925925925925926,0.0010648148148148147,0.010138888888888888,0.457,0.407,0.859,mccolcj01,CJ McCollum
475,242,T.J. McConnell\mccontj01,Projected,0.0020370370370370373,0.004212962962962963,0.0002314814814814815,0.0006481481481481481,0.0004166666666666667,0.0005555555555555556,0.0003703703703703704,0.0022222222222222222,0.0033796296296296296,0.000925925925925926,0.0001388888888888889,0.0011574074074074073,0.0011574074074074073,0.004768518518518519,0.485,0.365,0.79,mccontj01,T.J. McConnell
477,243,Doug McDermott\mcderdo01,Projected,0.002361111111111111,0.005138888888888889,0.0008796296296296296,0.0021296296296296293,0.0006944444444444445,0.0008333333333333334,0.0003703703703703704,0.0019444444444444446,0.0007407407407407408,0.0001851851851851852,0.0001388888888888889,0.0005092592592592593,0.0010648148148148147,0.006296296296296296,0.461,0.41,0.811,mcderdo01,Doug McDermott
479,244,JaVale McGee\mcgeeja01,Projected,0.0038425925925925928,0.006296296296296296,9.25925925925926e-05,0.0003703703703703704,0.0011111111111111111,0.0017592592592592592,0.001712962962962963,0.004675925925925925,0.000787037037037037,0.0005092592592592593,0.0013425925925925925,0.0008333333333333334,0.0023148148148148147,0.008842592592592593,0.606,0.256,0.624,mcgeeja01,JaVale McGee
481,245,Rodney McGruder\mcgruro01,Projected,0.0018055555555555555,0.004166666666666667,0.0006944444444444445,0.001898148148148148,0.000462962962962963,0.0006944444444444445,0.0007407407407407408,0.0022222222222222222,0.0011111111111111111,0.0004166666666666667,0.0001851851851851852,0.000462962962962963,0.0012037037037037038,0.004768518518518519,0.438,0.358,0.645,mcgruro01,Rodney McGruder
483,246,Alfonzo McKinnie\mckinal01,Projected,0.002685185185185185,0.005648148148148148,0.000787037037037037,0.002175925925925926,0.0010185185185185186,0.001388888888888889,0.0006018518518518519,0.002824074074074074,0.0012962962962962963,0.000462962962962963,0.00032407407407407406,0.0009722222222222223,0.0016203703703703703,0.007222222222222222,0.479,0.357,0.754,mckinal01,Alfonzo McKinnie
485,247,Ben McLemore\mclembe01,Projected,0.0025,0.005740740740740741,0.0008333333333333334,0.002361111111111111,0.000925925925925926,0.0011574074074074073,0.000462962962962963,0.0020833333333333333,0.0008333333333333334,0.0005555555555555556,0.0001851851851851852,0.000925925925925926,0.0018055555555555555,0.006712962962962963,0.433,0.364,0.788,mclembe01,Ben McLemore
487,248,Jodie Meeks\meeksjo01,Projected,0.002361111111111111,0.00587962962962963,0.0010648148148148147,0.0030092592592592593,0.0014351851851851852,0.001712962962962963,0.0002314814814814815,0.0019444444444444446,0.0010648148148148147,0.0005092592592592593,9.25925925925926e-05,0.0006481481481481481,0.000925925925925926,0.007268518518518518,0.403,0.357,0.857,meeksjo01,Jodie Meeks
489,249,Salah Mejri\mejrisa01,Projected,0.0019444444444444446,0.0032870370370370367,9.25925925925926e-05,0.0002777777777777778,0.0008333333333333334,0.001388888888888889,0.001712962962962963,0.005277777777777778,0.0006944444444444445,0.0005092592592592593,0.00125,0.0008796296296296296,0.0025925925925925925,0.004861111111111111,0.599,0.306,0.601,mejrisa01,Salah Mejri
491,250,Khris Middleton\middlkh01,Projected,0.0031944444444444446,0.006898148148148148,0.0008333333333333334,0.0022222222222222222,0.001712962962962963,0.0019444444444444446,0.0002777777777777778,0.002361111111111111,0.001851851851851852,0.0006944444444444445,0.0001388888888888889,0.0010648148148148147,0.0014814814814814816,0.008935185185185185,0.464,0.372,0.881,middlkh01,Khris Middleton
493,251,C.J. Miles\milescj01,Projected,0.0027314814814814814,0.006898148148148148,0.0017592592592592592,0.004722222222222222,0.000925925925925926,0.0011111111111111111,0.0002777777777777778,0.0020370370370370373,0.0006481481481481481,0.000462962962962963,0.0002777777777777778,0.0005092592592592593,0.001574074074074074,0.008194444444444443,0.4,0.373,0.835,milescj01,C.J. Miles
495,252,Darius Miller\milleda01,Projected,0.0019444444444444446,0.0043055555555555555,0.0012037037037037038,0.0029629629629629632,0.0005555555555555556,0.0006481481481481481,0.0001851851851851852,0.0015277777777777776,0.0010185185185185186,0.0002777777777777778,0.0001388888888888889,0.0005555555555555556,0.001388888888888889,0.005601851851851852,0.445,0.408,0.848,milleda01,Darius Miller
497,253,Malcolm Miller\millema01,Projected,0.0023148148148148147,0.004953703703703703,0.0008796296296296296,0.0023148148148148147,0.0008796296296296296,0.0011111111111111111,0.0006018518518518519,0.0025925925925925925,0.0011111111111111111,0.0003703703703703704,0.00032407407407407406,0.0008333333333333334,0.0013425925925925925,0.006435185185185185,0.467,0.377,0.819,millema01,Malcolm Miller
499,254,Patty Mills\millspa02,Projected,0.002361111111111111,0.005601851851851852,0.00125,0.0032407407407407406,0.0007407407407407408,0.0008796296296296296,0.0002314814814814815,0.0013425925925925925,0.0020370370370370373,0.0005092592592592593,9.25925925925926e-05,0.0008796296296296296,0.0010648148148148147,0.006712962962962963,0.42,0.382,0.861,millspa02,Patty Mills
501,255,Paul Millsap\millspa01,Projected,0.0029629629629629632,0.006620370370370371,0.0005555555555555556,0.0016666666666666668,0.001851851851851852,0.0025462962962962965,0.000925925925925926,0.00375,0.0016203703703703703,0.0006481481481481481,0.0005555555555555556,0.0011111111111111111,0.0014351851851851852,0.008379629629629631,0.451,0.324,0.737,millspa01,Paul Millsap
503,256,Nikola Mirotić\mirotni01,Projected,0.0030555555555555553,0.006944444444444444,0.001388888888888889,0.00375,0.0012037037037037038,0.0014814814814814816,0.0006481481481481481,0.004166666666666667,0.000925925925925926,0.0005092592592592593,0.000462962962962963,0.000787037037037037,0.00125,0.008657407407407407,0.437,0.369,0.802,mirotni01,Nikola Mirotić
505,257,Donovan Mitchell\mitchdo01,Projected,0.003796296296296296,0.008425925925925925,0.0012037037037037038,0.0033796296296296296,0.0015277777777777776,0.001898148148148148,0.0003703703703703704,0.001990740740740741,0.001851851851851852,0.0007407407407407408,0.0001851851851851852,0.0012962962962962963,0.0012962962962962963,0.010277777777777778,0.45,0.352,0.811,mitchdo01,Donovan Mitchell
507,258,Naz Mitrou-Long\mitrona01,Projected,0.0028703703703703703,0.0060185185185185185,0.0008333333333333334,0.0020833333333333333,0.0011574074074074073,0.0014814814814814816,0.0006944444444444445,0.0030092592592592593,0.0016203703703703703,0.0005555555555555556,0.00032407407407407406,0.0009722222222222223,0.0013425925925925925,0.0076851851851851855,0.475,0.398,0.772,mitrona01,Naz Mitrou-Long
509,259,Malik Monk\monkma01,Projected,0.0030555555555555553,0.007824074074074074,0.0015277777777777776,0.004259259259259259,0.0007407407407407408,0.0008796296296296296,0.0002314814814814815,0.0016203703703703703,0.0018055555555555555,0.0004166666666666667,0.0002314814814814815,0.000925925925925926,0.0011574074074074073,0.008333333333333333,0.387,0.358,0.83,monkma01,Malik Monk
511,260,Greg Monroe\monrogr01,Projected,0.003472222222222222,0.006435185185185185,4.62962962962963e-05,0.0001388888888888889,0.0015277777777777776,0.0020370370370370373,0.001574074074074074,0.005092592592592593,0.0016666666666666668,0.0006944444444444445,0.0003703703703703704,0.0012962962962962963,0.0014814814814814816,0.008472222222222223,0.539,0.321,0.741,monrogr01,Greg Monroe
513,261,E'Twaun Moore\mooreet01,Projected,0.002685185185185185,0.005462962962962963,0.000787037037037037,0.001898148148148148,0.0004166666666666667,0.0005555555555555556,0.0003703703703703704,0.001574074074074074,0.0012962962962962963,0.0005092592592592593,0.0001388888888888889,0.0006481481481481481,0.0012037037037037038,0.006527777777777777,0.491,0.409,0.729,mooreet01,E'Twaun Moore
515,262,Eric Moreland\moreler01,Projected,0.0016203703703703703,0.0031018518518518517,0.0001388888888888889,0.00032407407407407406,0.0003703703703703704,0.0007407407407407408,0.0015277777777777776,0.005277777777777778,0.0016203703703703703,0.0006018518518518519,0.000925925925925926,0.0008796296296296296,0.0022222222222222222,0.003703703703703704,0.517,0.363,0.513,moreler01,Eric Moreland
517,263,Jaylen Morris\morrija01,Projected,0.0025925925925925925,0.005740740740740741,0.0006018518518518519,0.001898148148148148,0.0007407407407407408,0.0009722222222222223,0.0005555555555555556,0.0029629629629629632,0.0014814814814814816,0.000462962962962963,0.0002777777777777778,0.0009722222222222223,0.0009722222222222223,0.006527777777777777,0.451,0.316,0.773,morrija01,Jaylen Morris
519,264,Marcus Morris\morrima03,Projected,0.002824074074074074,0.006574074074074073,0.0008333333333333334,0.002361111111111111,0.0012037037037037038,0.0015277777777777776,0.0005092592592592593,0.002824074074074074,0.0009722222222222223,0.0003703703703703704,0.0001388888888888889,0.0006944444444444445,0.0011111111111111111,0.007638888888888889,0.426,0.352,0.788,morrima03,Marcus Morris
521,265,Markieff Morris\morrima02,Projected,0.002824074074074074,0.0060648148148148145,0.0006018518518518519,0.0016203703703703703,0.0010185185185185186,0.0012962962962962963,0.0006944444444444445,0.003425925925925926,0.0011111111111111111,0.0005092592592592593,0.00032407407407407406,0.0010185185185185186,0.0018055555555555555,0.007268518518518518,0.465,0.36,0.816,morrima02,Markieff Morris
523,266,Monte Morris\morrimo01,Projected,0.002777777777777778,0.005694444444444445,0.0006481481481481481,0.0018055555555555555,0.0012037037037037038,0.0014814814814814816,0.0006018518518518519,0.002824074074074074,0.0020370370370370373,0.0007407407407407408,0.0002777777777777778,0.000925925925925926,0.00125,0.007407407407407408,0.489,0.353,0.8,morrimo01,Monte Morris
525,267,Johnathan Motley\motlejo01,Projected,0.0033333333333333335,0.006527777777777777,0.0004166666666666667,0.00125,0.0012962962962962963,0.0020833333333333333,0.0010185185185185186,0.003935185185185185,0.0011574074074074073,0.0004166666666666667,0.0002777777777777778,0.0008796296296296296,0.0015277777777777776,0.008425925925925925,0.511,0.325,0.625,motlejo01,Johnathan Motley
527,268,Emmanuel Mudiay\mudiaem01,Projected,0.002685185185185185,0.006805555555555555,0.0006481481481481481,0.001990740740740741,0.001388888888888889,0.0018055555555555555,0.0003703703703703704,0.0021296296296296293,0.0027314814814814814,0.0005555555555555556,0.0001851851851851852,0.0014814814814814816,0.0011111111111111111,0.007453703703703705,0.397,0.33,0.764,mudiaem01,Emmanuel Mudiay
529,269,Dejounte Murray\murrade01,Projected,0.002638888888888889,0.005833333333333334,0.0001851851851851852,0.0005092592592592593,0.0010648148148148147,0.0014351851851851852,0.0009722222222222223,0.004212962962962963,0.0022222222222222222,0.0008796296296296296,0.00032407407407407406,0.0012962962962962963,0.001388888888888889,0.006527777777777777,0.456,0.326,0.723,murrade01,Dejounte Murray
530,270,Jamal Murray\murraja01,Projected,0.0031018518518518517,0.006851851851851852,0.0011111111111111111,0.0028703703703703703,0.001388888888888889,0.0015277777777777776,0.0005092592592592593,0.0020370370370370373,0.0017592592592592592,0.0005092592592592593,0.0001851851851851852,0.0010648148148148147,0.0011111111111111111,0.008657407407407407,0.454,0.379,0.9,murraja01,Jamal Murray
532,271,Mike Muscala\muscami01,Projected,0.0023148148148148147,0.004861111111111111,0.000787037037037037,0.0021296296296296293,0.0008333333333333334,0.0010185185185185186,0.000925925925925926,0.003425925925925926,0.0010185185185185186,0.000462962962962963,0.000462962962962963,0.0006944444444444445,0.0013425925925925925,0.006296296296296296,0.476,0.381,0.851,muscami01,Mike Muscala
534,272,Abdel Nader\naderab01,Projected,0.001898148148148148,0.005046296296296296,0.0007407407407407408,0.0020370370370370373,0.0008333333333333334,0.0012962962962962963,0.000462962962962963,0.0024537037037037036,0.0010185185185185186,0.0005092592592592593,0.00032407407407407406,0.0010648148148148147,0.001388888888888889,0.00537037037037037,0.377,0.361,0.645,naderab01,Abdel Nader
536,273,Larry Nance Jr.\nancela02,Projected,0.0025925925925925925,0.004629629629629629,9.25925925925926e-05,0.00032407407407407406,0.000925925925925926,0.0013425925925925925,0.0016203703703703703,0.004814814814814815,0.0010185185185185186,0.0009722222222222223,0.0004166666666666667,0.0006481481481481481,0.001851851851851852,0.0062037037037037035,0.557,0.277,0.691,nancela02,Larry Nance Jr.
538,274,Shabazz Napier\napiesh01,Projected,0.0024074074074074076,0.005787037037037037,0.000925925925925926,0.0024537037037037036,0.00125,0.0014814814814814816,0.00032407407407407406,0.0019444444444444446,0.0017592592592592592,0.0008796296296296296,0.0001388888888888889,0.0010185185185185186,0.0009722222222222223,0.006990740740740741,0.419,0.373,0.823,napiesh01,Shabazz Napier
540,275,Raul Neto\netora01,Projected,0.0022685185185185187,0.005,0.0006481481481481481,0.0016666666666666668,0.000787037037037037,0.0010185185185185186,0.0002777777777777778,0.0017592592592592592,0.0021296296296296293,0.0006018518518518519,0.0001388888888888889,0.0010648148148148147,0.0014814814814814816,0.0059259259259259265,0.454,0.386,0.761,netora01,Raul Neto
542,276,Georges Niang\niangge01,Projected,0.0024537037037037036,0.0059722222222222225,0.0005092592592592593,0.001990740740740741,0.0009722222222222223,0.00125,0.0007407407407407408,0.0032870370370370367,0.0014814814814814816,0.0006018518518518519,0.0002314814814814815,0.0010185185185185186,0.0012037037037037038,0.006388888888888889,0.41,0.258,0.758,niangge01,Georges Niang
544,277,Joakim Noah\noahjo01,Projected,0.0018055555555555555,0.003888888888888889,0.0001388888888888889,0.0003703703703703704,0.0006944444444444445,0.0013425925925925925,0.002175925925925926,0.005787037037037037,0.0018055555555555555,0.0005092592592592593,0.0005555555555555556,0.0010648148148148147,0.0019444444444444446,0.0044444444444444444,0.463,0.339,0.52,noahjo01,Joakim Noah
546,278,Nerlens Noel\noelne01,Projected,0.0025462962962962965,0.004675925925925925,9.25925925925926e-05,0.0002314814814814815,0.0010648148148148147,0.0015277777777777776,0.0014351851851851852,0.004953703703703703,0.000925925925925926,0.0010185185185185186,0.0007407407407407408,0.0009722222222222223,0.001851851851851852,0.00625,0.548,0.343,0.692,noelne01,Nerlens Noel
548,279,Frank Ntilikina\ntilila01,Projected,0.0019444444444444446,0.004953703703703703,0.0005092592592592593,0.001574074074074074,0.0005555555555555556,0.0007407407407407408,0.0004166666666666667,0.001898148148148148,0.0024537037037037036,0.0006481481481481481,0.0001851851851851852,0.0012037037037037038,0.0016666666666666668,0.004907407407407407,0.389,0.337,0.74,ntilila01,Frank Ntilikina
550,280,Jusuf Nurkić\nurkiju01,Projected,0.0036574074074074074,0.007222222222222222,4.62962962962963e-05,0.0001388888888888889,0.0014351851851851852,0.0022685185185185187,0.001574074074074074,0.005555555555555556,0.00125,0.0005555555555555556,0.0008796296296296296,0.0014814814814814816,0.0019444444444444446,0.008796296296296297,0.509,0.267,0.627,nurkiju01,Jusuf Nurkić
552,281,David Nwaba\nwabada01,Projected,0.0021296296296296293,0.004351851851851852,0.0002314814814814815,0.0006018518518518519,0.0012962962962962963,0.001990740740740741,0.0008796296296296296,0.0032407407407407406,0.0010648148148148147,0.0006018518518518519,0.0002777777777777778,0.0007407407407407408,0.001574074074074074,0.005740740740740741,0.487,0.35,0.665,nwabada01,David Nwaba
554,282,Royce O'Neale\onealro01,Projected,0.001898148148148148,0.004351851851851852,0.0006481481481481481,0.0017592592592592592,0.000925925925925926,0.0011574074074074073,0.0004166666666666667,0.003425925925925926,0.0014351851851851852,0.0005092592592592593,0.0002314814814814815,0.0008333333333333334,0.0014814814814814816,0.005324074074074074,0.435,0.362,0.8,onealro01,Royce O'Neale
556,283,Kyle O'Quinn\oquinky01,Projected,0.002777777777777778,0.005046296296296296,9.25925925925926e-05,0.0003703703703703704,0.0010648148148148147,0.001388888888888889,0.001574074074074074,0.00550925925925926,0.0017592592592592592,0.000462962962962963,0.0011574074074074073,0.0011574074074074073,0.0022685185185185187,0.006712962962962963,0.547,0.264,0.771,oquinky01,Kyle O'Quinn
558,284,Semi Ojeleye\ojelese01,Projected,0.0012037037037037038,0.0031018518518518517,0.0006018518518518519,0.0018055555555555555,0.000462962962962963,0.0006944444444444445,0.0005555555555555556,0.0024537037037037036,0.000462962962962963,0.00032407407407407406,9.25925925925926e-05,0.0004166666666666667,0.0012962962962962963,0.003472222222222222,0.381,0.333,0.658,ojelese01,Semi Ojeleye
560,285,Jahlil Okafor\okafoja01,Projected,0.0036574074074074074,0.006944444444444444,9.25925925925926e-05,0.0002777777777777778,0.0013425925925925925,0.0019444444444444446,0.0011111111111111111,0.00375,0.0008333333333333334,0.0002777777777777778,0.0006944444444444445,0.0011574074074074073,0.0018055555555555555,0.008796296296296297,0.527,0.341,0.702,okafoja01,Jahlil Okafor
562,286,Victor Oladipo\oladivi01,Projected,0.00375,0.00800925925925926,0.0009722222222222223,0.002638888888888889,0.001574074074074074,0.001990740740740741,0.00032407407407407406,0.0024537037037037036,0.001898148148148148,0.0009722222222222223,0.00032407407407407406,0.00125,0.0011574074074074073,0.010092592592592592,0.469,0.37,0.796,oladivi01,Victor Oladipo
564,287,Kelly Olynyk\olynyke01,Projected,0.002916666666666667,0.00587962962962963,0.000925925925925926,0.0024537037037037036,0.0011574074074074073,0.0015277777777777776,0.0008333333333333334,0.003888888888888889,0.0018055555555555555,0.0005555555555555556,0.00032407407407407406,0.0012037037037037038,0.0020833333333333333,0.007962962962962963,0.497,0.376,0.761,olynyke01,Kelly Olynyk
566,288,Cedi Osman\osmande01,Projected,0.002361111111111111,0.004861111111111111,0.000787037037037037,0.0021296296296296293,0.0007407407407407408,0.0012037037037037038,0.0005092592592592593,0.0030555555555555553,0.0011574074074074073,0.0005555555555555556,0.0001388888888888889,0.0008333333333333334,0.0018055555555555555,0.006296296296296296,0.488,0.376,0.625,osmande01,Cedi Osman
568,289,Kelly Oubre Jr.\oubreke01,Projected,0.0023148148148148147,0.005555555555555556,0.0008333333333333334,0.0025,0.00125,0.001574074074074074,0.0005092592592592593,0.002824074074074074,0.0006944444444444445,0.0006018518518518519,0.0002314814814814815,0.0006481481481481481,0.0018055555555555555,0.006759259259259259,0.42,0.34,0.809,oubreke01,Kelly Oubre Jr.
570,290,Jabari Parker\parkeja01,Projected,0.003611111111111111,0.007268518518518518,0.0005555555555555556,0.0014814814814814816,0.00125,0.0016666666666666668,0.0008333333333333334,0.003148148148148148,0.0012962962962962963,0.0005092592592592593,0.0002314814814814815,0.000925925925925926,0.0011111111111111111,0.009027777777777777,0.496,0.378,0.755,parkeja01,Jabari Parker
572,291,Patrick Patterson\pattepa01,Projected,0.001574074074074074,0.003888888888888889,0.0008796296296296296,0.002361111111111111,0.0005092592592592593,0.0006481481481481481,0.0005555555555555556,0.002777777777777778,0.0008333333333333334,0.0005092592592592593,0.0002777777777777778,0.000462962962962963,0.0012037037037037038,0.004537037037037037,0.406,0.375,0.804,pattepa01,Patrick Patterson
574,292,Justin Patton\pattoju01,Projected,0.002824074074074074,0.0059722222222222225,0.0007407407407407408,0.0019444444444444446,0.0011574074074074073,0.0014814814814814816,0.0006944444444444445,0.0030092592592592593,0.0016203703703703703,0.0006481481481481481,0.00032407407407407406,0.000925925925925926,0.001388888888888889,0.007546296296296297,0.475,0.375,0.776,pattoju01,Justin Patton
576,293,Chris Paul\paulch01,Projected,0.0032407407407407406,0.007083333333333334,0.0011574074074074073,0.0030092592592592593,0.001851851851851852,0.0020833333333333333,0.00032407407407407406,0.002685185185185185,0.0043055555555555555,0.000925925925925926,9.25925925925926e-05,0.0012037037037037038,0.0012962962962962963,0.00949074074074074,0.46,0.382,0.9,paulch01,Chris Paul
578,294,Cameron Payne\payneca01,Projected,0.0025462962962962965,0.006342592592592592,0.000925925925925926,0.0025925925925925925,0.000462962962962963,0.0006018518518518519,0.0004166666666666667,0.0021296296296296293,0.002685185185185185,0.0006944444444444445,0.0002314814814814815,0.0010185185185185186,0.0014351851851851852,0.006527777777777777,0.404,0.365,0.754,payneca01,Cameron Payne
580,295,Elfrid Payton\paytoel01,Projected,0.0030092592592592593,0.0061574074074074074,0.0002777777777777778,0.000925925925925926,0.0010185185185185186,0.0015277777777777776,0.0006018518518518519,0.0025925925925925925,0.003611111111111111,0.0006944444444444445,0.0002314814814814815,0.001388888888888889,0.0012962962962962963,0.007268518518518518,0.487,0.318,0.67,paytoel01,Elfrid Payton
582,296,Gary Payton II\paytoga02,Projected,0.002361111111111111,0.00550925925925926,0.0005092592592592593,0.001851851851851852,0.0006018518518518519,0.0010185185185185186,0.0007407407407407408,0.0030555555555555553,0.0016666666666666668,0.0005092592592592593,0.00032407407407407406,0.0008333333333333334,0.0018055555555555555,0.005833333333333334,0.429,0.28,0.609,paytoga02,Gary Payton II
584,297,Alec Peters\peteral01,Projected,0.0024074074074074076,0.005648148148148148,0.0011111111111111111,0.0032870370370370367,0.0008333333333333334,0.0010648148148148147,0.0006481481481481481,0.002916666666666667,0.0012037037037037038,0.00032407407407407406,0.0002314814814814815,0.0005555555555555556,0.0011111111111111111,0.006759259259259259,0.424,0.332,0.786,peteral01,Alec Peters
585,298,Mason Plumlee\plumlma01,Projected,0.0025462962962962965,0.004537037037037037,4.62962962962963e-05,0.0001388888888888889,0.0012037037037037038,0.0022222222222222222,0.0014351851851851852,0.004629629629629629,0.001851851851851852,0.0005555555555555556,0.000787037037037037,0.0011111111111111111,0.0019444444444444446,0.006296296296296296,0.557,0.295,0.542,plumlma01,Mason Plumlee
587,299,Miles Plumlee\plumlmi01,Projected,0.001990740740740741,0.0036574074074074074,9.25925925925926e-05,0.0002314814814814815,0.0006481481481481481,0.0012037037037037038,0.0013425925925925925,0.003888888888888889,0.0008333333333333334,0.0003703703703703704,0.0005555555555555556,0.0010648148148148147,0.0016203703703703703,0.004722222222222222,0.546,0.356,0.541,plumlmi01,Miles Plumlee
589,300,Jakob Poeltl\poeltja01,Projected,0.002638888888888889,0.004166666666666667,4.62962962962963e-05,0.0001851851851851852,0.0007407407407407408,0.0012037037037037038,0.0018055555555555555,0.0043055555555555555,0.0006481481481481481,0.000462962962962963,0.0009722222222222223,0.0008796296296296296,0.0023148148148148147,0.0061111111111111106,0.636,0.38,0.611,poeltja01,Jakob Poeltl
591,301,Otto Porter Jr.\porteot01,Projected,0.002916666666666667,0.005694444444444445,0.000925925925925926,0.0021296296296296293,0.0007407407407407408,0.0008796296296296296,0.0007407407407407408,0.0033333333333333335,0.0010185185185185186,0.000787037037037037,0.0002777777777777778,0.000462962962962963,0.0011111111111111111,0.007453703703703705,0.508,0.436,0.822,porteot01,Otto Porter Jr.
